Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
1.80288	leaf-1	0	9	LastDelay	0.0028832	2883.2	1	1
1.80288	leaf-1	0	9	FullDelay	0.0028832	2883.2	1	1
1.81288	leaf-2	0	1	LastDelay	0.0028832	2883.2	1	1
1.81288	leaf-2	0	1	FullDelay	0.0028832	2883.2	1	1
1.82288	leaf-3	0	6	LastDelay	0.0028832	2883.2	1	1
1.82288	leaf-3	0	6	FullDelay	0.0028832	2883.2	1	1
1.83288	leaf-4	0	7	LastDelay	0.0028832	2883.2	1	1
1.83288	leaf-4	0	7	FullDelay	0.0028832	2883.2	1	1
1.85288	leaf-1	0	3	LastDelay	0.0028832	2883.2	1	1
1.85288	leaf-1	0	3	FullDelay	0.0028832	2883.2	1	1
1.86288	leaf-2	0	1	LastDelay	0.0028832	2883.2	1	1
1.86288	leaf-2	0	1	FullDelay	0.0028832	2883.2	1	1
1.87288	leaf-3	0	5	LastDelay	0.0028832	2883.2	1	1
1.87288	leaf-3	0	5	FullDelay	0.0028832	2883.2	1	1
1.88288	leaf-4	0	6	LastDelay	0.0028832	2883.2	1	1
1.88288	leaf-4	0	6	FullDelay	0.0028832	2883.2	1	1
1.90288	leaf-1	0	1	LastDelay	0.0028832	2883.2	1	1
1.90288	leaf-1	0	1	FullDelay	0.0028832	2883.2	1	1
1.91288	leaf-2	0	1	LastDelay	0.0028832	2883.2	1	1
1.91288	leaf-2	0	1	FullDelay	0.0028832	2883.2	1	1
1.92288	leaf-3	0	1	LastDelay	0.0028832	2883.2	1	1
1.92288	leaf-3	0	1	FullDelay	0.0028832	2883.2	1	1
1.93288	leaf-4	0	1	LastDelay	0.0028832	2883.2	1	1
1.93288	leaf-4	0	1	FullDelay	0.0028832	2883.2	1	1
1.95288	leaf-1	0	1	LastDelay	0.0028832	2883.2	1	1
1.95288	leaf-1	0	1	FullDelay	0.0028832	2883.2	1	1
1.96288	leaf-2	0	3	LastDelay	0.0028832	2883.2	1	1
1.96288	leaf-2	0	3	FullDelay	0.0028832	2883.2	1	1
1.97288	leaf-3	0	4	LastDelay	0.0028832	2883.2	1	1
1.97288	leaf-3	0	4	FullDelay	0.0028832	2883.2	1	1
1.98288	leaf-4	0	1	LastDelay	0.0028832	2883.2	1	1
1.98288	leaf-4	0	1	FullDelay	0.0028832	2883.2	1	1
2.00288	leaf-1	0	10	LastDelay	0.0028832	2883.2	1	1
2.00288	leaf-1	0	10	FullDelay	0.0028832	2883.2	1	1
2.01288	leaf-2	0	1	LastDelay	0.0028832	2883.2	1	1
2.01288	leaf-2	0	1	FullDelay	0.0028832	2883.2	1	1
2.02288	leaf-3	0	3	LastDelay	0.0028832	2883.2	1	1
2.02288	leaf-3	0	3	FullDelay	0.0028832	2883.2	1	1
2.03288	leaf-4	0	4	LastDelay	0.0028832	2883.2	1	1
2.03288	leaf-4	0	4	FullDelay	0.0028832	2883.2	1	1
2.05288	leaf-1	0	8	LastDelay	0.0028832	2883.2	1	1
2.05288	leaf-1	0	8	FullDelay	0.0028832	2883.2	1	1
2.06288	leaf-2	0	3	LastDelay	0.0028832	2883.2	1	1
2.06288	leaf-2	0	3	FullDelay	0.0028832	2883.2	1	1
2.07288	leaf-3	0	2	LastDelay	0.0028832	2883.2	1	1
2.07288	leaf-3	0	2	FullDelay	0.0028832	2883.2	1	1
2.08288	leaf-4	0	9	LastDelay	0.0028832	2883.2	1	1
2.08288	leaf-4	0	9	FullDelay	0.0028832	2883.2	1	1
2.10288	leaf-1	0	6	LastDelay	0.0028832	2883.2	1	1
2.10288	leaf-1	0	6	FullDelay	0.0028832	2883.2	1	1
2.11288	leaf-2	0	3	LastDelay	0.0028832	2883.2	1	1
2.11288	leaf-2	0	3	FullDelay	0.0028832	2883.2	1	1
2.12288	leaf-3	0	1	LastDelay	0.0028832	2883.2	1	1
2.12288	leaf-3	0	1	FullDelay	0.0028832	2883.2	1	1
2.13288	leaf-4	0	1	LastDelay	0.0028832	2883.2	1	1
2.13288	leaf-4	0	1	FullDelay	0.0028832	2883.2	1	1
2.15288	leaf-1	0	3	LastDelay	0.0028832	2883.2	1	1
2.15288	leaf-1	0	3	FullDelay	0.0028832	2883.2	1	1
2.16288	leaf-2	0	9	LastDelay	0.0028832	2883.2	1	1
2.16288	leaf-2	0	9	FullDelay	0.0028832	2883.2	1	1
2.17288	leaf-3	0	1	LastDelay	0.0028832	2883.2	1	1
2.17288	leaf-3	0	1	FullDelay	0.0028832	2883.2	1	1
2.18288	leaf-4	0	5	LastDelay	0.0028832	2883.2	1	1
2.18288	leaf-4	0	5	FullDelay	0.0028832	2883.2	1	1
2.20288	leaf-1	0	8	LastDelay	0.0028832	2883.2	1	1
2.20288	leaf-1	0	8	FullDelay	0.0028832	2883.2	1	1
2.21288	leaf-2	0	1	LastDelay	0.0028832	2883.2	1	1
2.21288	leaf-2	0	1	FullDelay	0.0028832	2883.2	1	1
2.22288	leaf-3	0	2	LastDelay	0.0028832	2883.2	1	1
2.22288	leaf-3	0	2	FullDelay	0.0028832	2883.2	1	1
2.23288	leaf-4	0	3	LastDelay	0.0028832	2883.2	1	1
2.23288	leaf-4	0	3	FullDelay	0.0028832	2883.2	1	1
2.25288	leaf-1	0	1	LastDelay	0.0028832	2883.2	1	1
2.25288	leaf-1	0	1	FullDelay	0.0028832	2883.2	1	1
2.26288	leaf-2	0	7	LastDelay	0.0028832	2883.2	1	1
2.26288	leaf-2	0	7	FullDelay	0.0028832	2883.2	1	1
2.27288	leaf-3	0	6	LastDelay	0.0028832	2883.2	1	1
2.27288	leaf-3	0	6	FullDelay	0.0028832	2883.2	1	1
2.28288	leaf-4	0	3	LastDelay	0.0028832	2883.2	1	1
2.28288	leaf-4	0	3	FullDelay	0.0028832	2883.2	1	1
2.30288	leaf-1	0	1	LastDelay	0.0028832	2883.2	1	1
2.30288	leaf-1	0	1	FullDelay	0.0028832	2883.2	1	1
2.31288	leaf-2	0	1	LastDelay	0.0028832	2883.2	1	1
2.31288	leaf-2	0	1	FullDelay	0.0028832	2883.2	1	1
2.32288	leaf-3	0	2	LastDelay	0.0028832	2883.2	1	1
2.32288	leaf-3	0	2	FullDelay	0.0028832	2883.2	1	1
2.33288	leaf-4	0	1	LastDelay	0.0028832	2883.2	1	1
2.33288	leaf-4	0	1	FullDelay	0.0028832	2883.2	1	1
2.35288	leaf-1	0	9	LastDelay	0.0028832	2883.2	1	1
2.35288	leaf-1	0	9	FullDelay	0.0028832	2883.2	1	1
2.36288	leaf-2	0	2	LastDelay	0.0028832	2883.2	1	1
2.36288	leaf-2	0	2	FullDelay	0.0028832	2883.2	1	1
2.37288	leaf-3	0	2	LastDelay	0.0028832	2883.2	1	1
2.37288	leaf-3	0	2	FullDelay	0.0028832	2883.2	1	1
2.38288	leaf-4	0	5	LastDelay	0.0028832	2883.2	1	1
2.38288	leaf-4	0	5	FullDelay	0.0028832	2883.2	1	1
