Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.553091	Node20011_	0	9	FullDelay	0.0830912	83091.2	1	4
0.560883	Node20001_	0	2	LastDelay	0.0208832	20883.2	1	1
0.560883	Node20001_	0	2	FullDelay	0.0208832	20883.2	1	1
0.56265	Node30100	0	4	LastDelay	0.0626496	62649.6	1	3
0.56265	Node30100	0	4	FullDelay	0.0626496	62649.6	1	3
0.563506	Node40001_	0	4	LastDelay	0.0835056	83505.6	1	4
0.563506	Node40001_	0	4	FullDelay	0.0835056	83505.6	1	4
0.569533	Node40001	0	10	LastDelay	0.0995328	99532.8	1	5
0.569533	Node40001	0	10	FullDelay	0.0995328	99532.8	1	5
0.570883	Node20010	0	2	LastDelay	0.0208832	20883.2	1	1
0.570883	Node20010	0	2	FullDelay	0.0208832	20883.2	1	1
0.57265	Node20110	0	10	LastDelay	0.0626496	62649.6	1	3
0.57265	Node20110	0	10	FullDelay	0.0626496	62649.6	1	3
0.57265	Node10001	0	10	LastDelay	0.0626496	62649.6	1	3
0.57265	Node10001	0	10	FullDelay	0.0626496	62649.6	1	3
0.57265	Node10111_	0	9	LastDelay	0.0626496	62649.6	1	3
0.57265	Node10111_	0	9	FullDelay	0.0626496	62649.6	1	3
0.581766	Node30000	0	4	LastDelay	0.0417664	41766.4	1	2
0.581766	Node30000	0	4	FullDelay	0.0417664	41766.4	1	2
0.581766	Node10011	0	5	LastDelay	0.0417664	41766.4	1	2
0.581766	Node10011	0	5	FullDelay	0.0417664	41766.4	1	2
0.581766	Node10011_	0	5	LastDelay	0.0317664	31766.4	1	2
0.581766	Node10011_	0	5	FullDelay	0.0317664	31766.4	1	2
0.58265	Node20000	0	1	LastDelay	0.0626496	62649.6	1	3
0.58265	Node20000	0	1	FullDelay	0.0626496	62649.6	1	3
0.58265	Node40100	0	7	LastDelay	0.0626496	62649.6	1	3
0.58265	Node40100	0	7	FullDelay	0.0626496	62649.6	1	3
0.58265	Node40101	0	7	LastDelay	0.0526496	52649.6	1	3
0.58265	Node40101	0	7	FullDelay	0.0526496	52649.6	1	3
0.58265	Node10001_	0	4	LastDelay	0.0626496	62649.6	1	3
0.58265	Node10001_	0	4	FullDelay	0.0626496	62649.6	1	3
0.58265	Node20111	0	5	LastDelay	0.0626496	62649.6	1	3
0.58265	Node20111	0	5	FullDelay	0.0626496	62649.6	1	3
0.590883	Node10101	0	2	LastDelay	0.0208832	20883.2	1	1
0.590883	Node10101	0	2	FullDelay	0.0208832	20883.2	1	1
0.590883	Node20011_	0	2	LastDelay	0.0208832	20883.2	1	1
0.590883	Node20011_	0	2	FullDelay	0.0208832	20883.2	1	1
0.590883	Node30010	0	1	LastDelay	0.0208832	20883.2	1	1
0.590883	Node30010	0	1	FullDelay	0.0208832	20883.2	1	1
0.591766	Node30111_	0	2	LastDelay	0.0417664	41766.4	1	2
